title,id,url,album,lyrics
Canción de Hollywood,4422986,https://genius.com/Charly-garcia-cancion-de-hollywood-lyrics,"Album(id, artist, ...)","1 ContributorCanción de Hollywood Lyrics[Letra de ""Canción de Hollywood""]

[Verso 1]
Es el fin
De una comedia americana
Un jardín, dos que se aman
Música para violín
Luz de gas, el cielo es tan azul pintado
La ciudad un decorado: vidrio, cartón y aserrín
Ya sé, dirán, es ilusión
Es como el primer amor
Hollywood está desierto, tengo que volver al sol

[Verso 2]
Quién querrá tu corazón de marquesina
Tu vejez, estrella en ruinas, rubia paseando en Rolls Royce

[Verso 3]
Es el fin
Del infinito en cinerama
Es el fin
De este programa
Tiempo de meditación

[Verso 4]
Adiós, adiós
París, New York
Ves la tierra en que naciste, sos vos
Tus peliculas no existen, adiós"
Canciones de Jirafas,928598,https://genius.com/Charly-garcia-canciones-de-jirafas-lyrics,"Album(id, artist, ...)","3 ContributorsCanciones de Jirafas Lyrics[Letra de ""Canciones de Jirafas""]

[Verso 1]
No tengo nada que decirte
Sólo: ""Hola, ¿cómo estás?""
Yo sé que nada va a pasarme
Solo el viento

[Verso 2]
Ellos no saben
No saben que verán
Sólo caras
Caras viejas

[Verso 3]
Ven, ven hasta la casa
Estoy haciendo una comida nueva
Yo te quería, pero ahora te quiero más
Es sólo el aire que me hiciste, hiciste, hiciste, hiciste

[Verso 4]
¿Qué pasa?
¿Qué estoy haciendo acá?
Canciones de jirafas
Con el cuello hasta acá


[Puente Instrumental]"
Canción Para Mi Muerte (Bonus Track),1963855,https://genius.com/Charly-garcia-cancion-para-mi-muerte-bonus-track-lyrics,"Album(id, artist, ...)","6 ContributorsCanción Para Mi Muerte (Bonus Track) Lyrics[Letra de ""Canción Para Mi Muerte (Bonus Track)""]

[Verso 1]
Hubo un tiempo que fui hermoso y fui libre de verdad
Guardaba todos mis sueños en cajitas de cristal
Poco a poco fui creciendo y mis fábulas de amor
Se fueron desvaneciendo como pompas de jabón

[Coro]
Te encontraré una mañana dentro de mi habitación
Y prepararás la cama

[Verso 2]
Es larga la carretera cuando uno mira atrás
Vas cruzando las fronteras sin darte cuenta, quizás
Tómate del pasamanos porque antes de llegar
Se aferraron mil ancianos, pero se fueron igual

[Coro]
Te encontraré una mañana dentro de mi habitación
Y prepararás la cama para dos

[Puente Instrumental]

[Verso 3]
Quisiera saber tu nombre, tu lugar, tu dirección
Y si te han puesto (Teléfono), también tu numeración
Te suplico que me avises si me vienes a buscar
No es porque te tenga miedo, es que me quiero matar


[Coro]
Te encontraré una mañana dentro de mi habitación
Y prepararás la cama para dos

[Puente Instrumental]"
Casa Vacía,1667927,https://genius.com/Charly-garcia-casa-vacia-lyrics,"Album(id, artist, ...)","2 ContributorsCasa Vacía Lyrics[Letra de ""Casa Vacía""]

[Coro 1]
Vivo a través de una ilusión
Vivo en una causa perdida
Vivo a través de una canción
Así es todos los días

[Pre-estribillo 1]
Hay amor, hay dolor (Todavía)
Hoy, hoy

[Estribillo]
Vivo en una casa, vivo en una casa
Vivo en una casa vacía

[Coro 2]
Si querés tocar, tocá
De eso depende la vida
Si querés amar, amá
Eso es tu derecho, mi vida

[Pre-estribillo 2]
Oh, oh (yo) todavía
Oh, mi amor


[Estribillo]
Vivo en una casa, vivo en una casa
Vivo en una casa vacía

[Instrumental]
(La vanguardia es así)

[Coro 3]
Si querés chupar, chupá
Queda un lugar todavía
Si querés tocar, tocá
(-vía)

[Pre-estribillo 3]
Saltaré, mi amor, cobraré tu amor
Daré vueltas por la vida
Hoy, hoy (Hoy)

[Estribillo]
Vivo en una casa

[Instrumental 2]
(-vía)
(No, thank you)

[Coro 4]
Si querés ganar, ganá
Nadie puede perder la vida
Si querés mirar, mirá
Esto tiene muchas salidas


[Pre-estribillo 4]
Pero vos sos vos, yo soy yo (vos)
Yo soy yo todavía, por eso (oh)

[Estribillo]
Vivo en una casa

[Instrumental 3]
(Abajo de la tierra)
(La entrada es gratis la salida vemos)

[Outro]
¿Dónde se van a esconder?
Pueden desapare-
¡Ay! Casa vacía (vivo en una casa)
(Vivo en una casa) vacía
(Vivo en una casa) yeah"
Caspa de Estrellas,4217808,https://genius.com/Charly-garcia-caspa-de-estrellas-lyrics,"Album(id, artist, ...)",
Cerca De La Revolución,1615156,https://genius.com/Charly-garcia-cerca-de-la-revolucion-lyrics,"Album(id, artist, ...)","9 ContributorsCerca De La Revolución Lyrics[Letra de ""Cerca de la Revolución""]

[Verso 1]
¿Por qué no vienes hasta mí? ¿Por qué no puedo amarte?
¿Por qué no vienes hasta mí?
¿Por qué no cambias como el sol? ¿Por qué eres tan distante?
¿Por qué no cambias como el sol?

[Pre-Coro]
Me siento solo y confundido a la vez
Los analistas no podrán entender
Ya no sé bien qué decir, ya no sé más qué hacer
Todo el mundo loco y yo sin poderte ver

[Coro]
Pero si insisto, yo sé muy bien que conseguiré
Pero si insisto, yo sé muy bien que conseguiré

[Verso 2]
Cerca de la revolución, el pueblo pide sangre
Cerca de la revolución, yo estoy cantando esta canción
Que alguna vez fue hambre, estoy cantando esta canción

[Pre-Coro]
Y si mañana es como ayer otra vez
Lo que fue hermoso será horrible después
No es sólo una cuestión de elecciones
No elegí este mundo, pero aprendí a querer


[Coro]
Pero si insisto, yo sé muy bien que conseguiré (Seguiré)
Pero si insisto, yo sé muy bien que conseguiré (Seguiré)
Yeah, yeah, yeah

[Puente Instrumental]

[Verso 3]
Si estas palabras te pudieran dar fe
Si esta armonía te ayudara a creer
Yo sería tan feliz, tan feliz en el mundo
Que moriría arrodillado a tus pies

[Coro]
Pero si insisto, yo sé muy bien que conseguiré (Seguiré)
Pero si insisto, yo sé muy bien que conseguiré (Seguiré)
Yeah, yeah, yeah

[Solo]
(Seguiré)

[Coro]
Pero si insisto, yo sé muy bien que conseguiré (Seguiré)
(Seguiré)"
Cerca De La Revolución [Demasiado Ego],8788346,https://genius.com/Charly-garcia-cerca-de-la-revolucion-demasiado-ego-lyrics,"Album(id, artist, ...)","1 ContributorCerca De La Revolución [Demasiado Ego] Lyrics[Intro]
Say no more
Un, do', tre’

[Verso 1]
¿Por qué no vienes hasta mí, eh? ¿Por qué no puedo amarte?
¿Por qué no vienes hasta mí?
¿Por qué no cambias como el sol? ¿Por qué eres tan distante?
¿Por qué no cambias como el sol?

[Pre-Coro]
Me siento solo y confundido a la vez
Los analistas no podrán entender
Ya no sé bien qué decir, ya no sé más qué hacer
Todo el mundo loco y yo...

[Coro]
Pero si insisto, yo sé muy bien que conseguiré
Pero si insisto, yo sé muy bien que conseguiré

[Verso 2]
Cerca de la revolución, cerca de la revolución
Cerca de la revolución, el puеblo pide sangre
Cerca dе la revolución, yo estoy cantando esta canción
Que alguna vez fue hambre, estoy cantando esta canción


[Pre-Coro]
Y si mañana es como ayer otra vez
Lo que fue hermoso será horrible después
No es sólo una cuestión de elecciones
No elegí este mundo, pero aprendí a querer

[Coro]
Pero si insisto, seguiré
Sé muy bien, seguiré

[Puente Instrumental]

[Verso 3]
Si estas palabras te pudieran dar fe
Si esta armonía te ayudara a creer
Yo sería tan feliz, tan feliz en el mundo
Que moriría arrodillado a tus pies

[Coro]
Pero si insisto, yo sé muy bien, seguiré
Pero si insisto, yo sé muy bien, seguiré

[Solo]
Maria Gabriela"
Cerca de la Revolución - Live,2000155,https://genius.com/Charly-garcia-cerca-de-la-revolucion-live-lyrics,"Album(id, artist, ...)","2 ContributorsCerca de la Revolución - Live Lyrics[Letra de ""Cerca de la Revolución - Live""]

[Intro: Charly García]
(El éxito no me ha cambiado en absoluto)
Ah-ou

[Verso 1: García]
¿Por qué no vienes hasta mí? ¿Por qué no puedo amarte?
¿Por qué no vienes hasta mí?
¿Por qué cambias como el sol? ¿Por qué eres tan distante?
¿Por qué no cambias como el sol?

[Pre-Coro: García]
Me siento sólo y confundido a la vez
Los analistas no tienen nada que hacer
No sé muy bien que decir, ya no sé más que hacer
Todo el mundo loco and [? 1:28]

[Coro: García; María Gabriela Epumer; Ambos]
Pero si insisto
Seguiré
Pero si insisto, yo sé muy bien que conseguiré (Oh-uh-yeah)

[Verso 2: García]
Cerca de la revolución, el pueblo pide sangre
Cerca de la revolución, yo estoy cantando esta canción
Que alguna vez fue hambre, estoy cantando esta canción
Uh


[Pre-Coro: García; Epumer; Ambos]
Y si mañana es como ayer otra vez
Lo que fue hermoso será horrible después
También por una cuestión (Una cuestión) de elecciones
No elegí este mundo, pero aprendí a confiar

[Coro: García; Epumer; Ambos]
Pero si insisto
Seguiré
Oh, seguiré

[Verso 3: García; Epumer; Ambos]
Si estas palabras te pudieran dar fe
Si esta armonía te ayudara a creer
Yo sería tan feliz, tan feliz
Que moriría arrodillado a tus pies

[Coro: García; Epumer; Ambos]
Pero si insisto, yo sé muy bien
Seguiré
Pero si insisto, yo sé muy bien que
Conseguiré
(Hey, María)

[Solo]"
Chicas Muertas,1047695,https://genius.com/Charly-garcia-chicas-muertas-lyrics,"Album(id, artist, ...)","5 ContributorsChicas Muertas Lyrics[Letra de ""Chicas Muertas""]

[Verso 1]
Nunca podrás amarme, vivo sólo en la TV
Nunca podré decirte cómo es
Nunca podrás tocarme, sólo verme en un papel
No dejes de mirarme en la pared

[Verso 2]
Yo nací para ti, soy de Puerto Rico
Te daré un surubí, soy un rico tipo siempre
Y vos ahí tan virgen para mí
Frotándote las piernas, llorando en la capilla

[Coro]
Un amor de chicas muertas"
Chipi-Chipi,1055215,https://genius.com/Charly-garcia-chipi-chipi-lyrics,"Album(id, artist, ...)","9 ContributorsChipi-Chipi Lyrics[Letra de “Chipi-Chipi”]

[Verso 1]
Yo nunca fui a New York, no sé lo que es París
Vivo bajo la tierra, vivo dentro de mí
Yo no tengo un espejo, no tengo un souvenir
La lágrima me habla y está dentro de mí

[Coro]
Yo solo tengo esta pobre antena
Que me trasmite lo que decís
Está canción, mi ilusión, mis penas
Y este souvenir

[Verso 2]
Yo subo la escalera, yo cumplo una misión
La lágrima me dice que yo tampoco soy
La hija de un amor, la hija del dolor
La hija que no espera, tu tiempo se acabó

[Coro]
Si este dolor durará por siempre
No digas nada, vete de aquí
Porque yo voy donde nunca estoy
Donde nunca fui


[Puente]
Tómalo con calma
La cosa es así
Ya se hace de noche
Me tengo que ir

[Solo]

[Pre-Coro]
Chipi-chipi-chipi
Chipi-chipi-bom-bom
Bom-bom
Chipi-chipi-bom-bom
Bom-bom
Bom-bom
Chipi-chipi-bom-bom

[Coro]
Ya no te pienso esperar por siempre
Porque el Mercurio lo tengo aquí
No me digas más palabras, nene
Ya me voy de aquí

[Puente]
Y no te olvides nunca que—


[Solo]

[Coro]
Esta canción durará por siempre
Por eso mismo yo la hice así
Una canción, sin amor, sin dolor
La canción sin fin"
Chipi Chipi - Live,4218616,https://genius.com/Charly-garcia-chipi-chipi-live-lyrics,"Album(id, artist, ...)","2 ContributorsChipi Chipi - Live Lyrics[Letra de ""Chipi Chipi - Live""]

[Intro: Charly García]
Vamos a tocar una obra muy profunda que se llama ""Chipi Chipi, Bom Bom""

[Verso 1: García]
Yo nunca fui a New York, no sé lo que es París
Vivo bajo la tierra, vivo dentro de mí
Yo no tengo un espejo...
La lágrima me habla y está dentro de mí

[Coro: Charly García, García & Epumer]
Yo solo tengo esta pobre antena
Que me trasmite lo que decís
Una canción, mi ilusión, mis venas
Y este souvenir (Ah!)

[Verso 2: Charly García]
Yo subo la escalera, ¡uf!, yo cumplo una misión
La lágrima me dice que yo tampoco soy
La hija de un amor, la hija del dolor
Yo soy quién no debe ser

[Coro: Charly García]
No digas nada, vete de aquí
Porque yo estoy donde nunca voy
Donde nunca fuí


[Puente: Charly García]
Tómalo con calma
La cosa es así
Ya se hace de noche
Me tengo que ir

[Puente instrumental: Charly García]
Y te digo, baby

[Pre-Coro]
Chipi-chipi-chipi-chipi, bom-bom
Bom-bom, bom-bom
Chipi-chipi

[Coro: Charly García, García & Epumer]
Si este dolor durará por siempre
Es que el Mercurio lo tengo aquí
Ya no digas más palabras, nene
Ya vete de aquí

[Puente]
Y no te olvides nunca que

[Solo]
(Primero, a ver) Chipi-chipi (¡Gran día! Podremos ir a la escuela)
Ay-ah, na-na


[Coro: Charly García, García & Epumer]
Esta canción durará por siempre
Por eso mismo yo la hice así
Una canción, sin amor, sin dolor
La canción sin fin
Again

Esta canción durará por siempre
Como los discos...
Uh-uh, uh, la canción sin fin"
Chipi chipi - live2,1968168,https://genius.com/Charly-garcia-chipi-chipi-live2-lyrics,,"3 ContributorsChipi chipi - live2 LyricsYo nunca fui a New York
No sé lo que es Paris
Vivo bajo la tierra
Vivo dentro de mí
Yo no tengo un espejo
No tengo un souvenir
La lágrima me habla
Y está dentro de mí

Yo sólo tengo esta pobre antena
Que me trasmite lo que decís
Esta canción, mi ilusión, mis penas
Y este souvenir

Yo subo la escalera
Yo cumplo una misión
La lágrima me dice que yo tampoco soy
La hija de un amor, la hija del dolor
La hija que no espera, tu tiempo se acabó

Si este dolor durará por siempre
No digas nada, detente aquí
Porque yo estoy donde nunca estoy
Donde nunca fui

Tomalo con calma
La cosa es así
Ya se hacé de noche
Me tengo que ir


Chipi chipi chipi chipi chipi
Bombón
Bombón
Chipi-chipi
Bombón
Bombón, bombón
Chipi-chipi
Bombón

Ya no te pienso esperar por siempre
Porque el mercurio lo tengo aquí
No me digás más palabras, nena
Ya lo volví a vivir

Y no te olvides nunca que...

Esta canción durará por siempre
Por eso mismo yo la hice así
Una canción sin amor, sin dolor
La canción sin fin"
Chiquilin,1167706,https://genius.com/Charly-garcia-chiquilin-lyrics,"Album(id, artist, ...)","3 ContributorsChiquilin Lyrics[Letra de ""Chiquilín""]

[Verso 1]
Yo también fui un chiquilín desorientado
Yo también fui un chiquilín desalentado
Voy a comprar un martillo para romper los vidrios de tu auto
Voy a matar a tu padre y violar a tu mujer

[Coro]
(Yo también fui)
Un chiquilín, sólo un chico

[Verso 2]
Voy a comprar una biblia
Para leer las últimas noticias
Hay un bebe en el espacio, nació en la ingravidez"
Como Mata El Viento Norte,1143281,https://genius.com/Charly-garcia-como-mata-el-viento-norte-lyrics,,"2 ContributorsComo Mata El Viento Norte LyricsCómo mata el viento norte
Cuándo Agosto está en el día
Y el espacio nuestros cuerpos ilumina
El mendigo muestra joyas
A los ciegos de la esquina
El cachorro del señor nos alucina

Háblame solo de nubes y sol
No quiero saber nada
Con la miseria del mundo hoy
Hoy es un buen día
Hay algo de paz
La tierra es nuestra hermana
Los asesinos son los demás

Mata el viento norte
Cuándo Agosto está en el día
Y el espacio nuestros cuеrpos ilumina
El mendigo muestra joyas
A los ciegos dе la esquina
El cachorro del señor nos alucina

Marte nos cede
El poder del sol
Venus nos enamora
La luna sabe de su atracción
Mientras nosotros
Morimos aquí
Con los ojos cerrados
No vemos más que nuestra nariz


Cómo mata el viento norte
Cuándo Agosto está en el día
Y el espacio nuestros cuerpos ilumina
Señor noche se mí cuna
Se mí cuna, se mí día
Mí pequeña almita baila de alegría
De alegría, de alegría"
Cómo Me Gustaría Ser Negro,6877421,https://genius.com/Charly-garcia-como-me-gustaria-ser-negro-lyrics,"Album(id, artist, ...)","2 ContributorsCómo Me Gustaría Ser Negro Lyrics[Letra de ""Cómo Me Gustaría Ser Negro""]

[Intro]
Esto es parte de un mal sueño...

[Verso 1]
Bailas como un puercoespin, girando a mi alrededor
Sin tu amor soy un delfín
Que no tiene monitor

[Estribillo]
Si yo fuera un ciudadano de primera
Amparado por una constitución
Yo te podría decir que me cago en tu amor
Y que me gustaría ser negro, y con mucho olor

[Verso 2]
Entro solo al cabaret
Veo lo que quería ver más
El pescado de un ballet
No paraba de sangrar

[Estribillo]
Si estuviera enamorado por primera vez
Quizás te podría alcanzar el algodón
Pero no hay por aquí nada blanco, mi amor
Cómo me gustaría sеr negro, ¡y con mucho olor!
Uh, ¡hablando al pueblo por telеvisión!


[Outro instrumental]"
Con 9 Alcanza,7987576,https://genius.com/Charly-garcia-con-9-alcanza-lyrics,,"3 ContributorsCon 9 Alcanza LyricsNo ves la luna en el mar
No ves el espejo para espejar
Y no ves a los paparazzis del lugar
No quiero un diez, con nueve alcanza"
Conejo Tecno,4218395,https://genius.com/Charly-garcia-conejo-tecno-lyrics,"Album(id, artist, ...)",
Constant Concept,4423036,https://genius.com/Charly-garcia-constant-concept-lyrics,"Album(id, artist, ...)",
Corazón de hormigón,1747396,https://genius.com/Charly-garcia-corazon-de-hormigon-lyrics,"Album(id, artist, ...)","4 ContributorsCorazón de hormigón LyricsEl corazón es blando
El corazón perdona
Pero tu corazón, parece de hormigón
Por eso a ti te digo, ablanda tu corazón
El corazón es blando
El corazón perdona
Pero tu corazón, parece de hormigón
Por eso a ti te digo: ablanda tu corazón
Corazón de madera
Corazón de hormigón
Corazón de madera
Ablanda tu corazón
Pero tu corazón, parece de hormigón
Por eso a ti te digo: ablanda tu corazón
(Ablanda)
Corazón de madera
Corazón de hormigón
Corazón de madera
Ablanda tu corazón
Corazón de madera
Corazón de hormigón
Corazón de madera
Ablanda tu corazón
Corazón de madera
Corazón de hormigón
Corazón de madera
Ablanda tu corazón"
Correte Beethoven (Roll Over Beethoven),956815,https://genius.com/Charly-garcia-correte-beethoven-roll-over-beethoven-lyrics,"Album(id, artist, ...)","5 ContributorsCorrete Beethoven (Roll Over Beethoven) Lyrics[Letra de "" Correte Beethoven""]

Estoy harto
Que me digan
Que me peguen
Que me sigan
Que me expliquen
Que es el rhythm and blues
Mamá esta en la oficina
Papá esta en la cocina
Y me cortaron la luz
Para aquí, para alla
La música nos va a matar

Yo se que sube la fiebre
Tengo neumonía rockal
Este es el aguante
No voy de levante
Y te la vas a bancar

Para aquí, para alla
La música nos salvará

Yo se que soy un fusible
Yo soy tan loco que
Parezco irrompible
No debo nada de nada
Cuidate nena
De mi mirada


Temprano a la mañana
Ya llega la mucama
Y me dice lo que tengo que hacer
Quemaré la vieja radio
Romperé todos los diarios
Y ni hablar de la TV

Para aquí, para alla
La música nos va a matar

Correte Beethoven
Que Borges no soy
Correte Beethoven

Para aquí, para alla
La música nos va a matar

Yo me cogí a Para Elisa
La Novena me idiotiza
La Patética no sabe bailar
Se tomó todas las drogas
Quedo sorda, se hizo trola
Y ahora me quiere cobrar

Para aquí, para alla
La música nos va a matar"
Cretino,933342,https://genius.com/Charly-garcia-cretino-lyrics,"Album(id, artist, ...)","3 ContributorsCretino Lyrics[Letra de ""Cretino""]

[Verso 1]
Algún día vas a ver al cretino gritar:
""Dénle al tiempo una oportunidad""
Algún día vas a ver al cretino llorar
Convertido en una estatua de sal

[Coro]
Detrás de las colinas, sale el sol
Te espero en el camino verde

[Verso 2]
Algún día va a caer tu maldito disfraz
Ese día descansaremos en paz
Tanta fuerza y tanto amor hacen al mundo girar
Algún día lo descubrirás

[Coro]
Detrás de las colinas, sale el sol
Te espero en el camino verde (Vaca[?])

[Puente]
No esperes a mañana, tanto dolor se va a acabar
No esperes a mañana, tanto dolor se va a acabar


[Verso 3]
Tanta fuerza y tanto amor hacen al mundo girar
Algún día lo comprenderás
Y esa fuerza y ese amor se convertirá en paz
Ese día descansaremos en paz

[Coro]
Detrás del arcoiris, sale el sol
Te espero en el camino verde

[Puente Instrumental]

[Outro]
No esperes a mañana, tanto dolor se va a acabar
No esperes a mañana, tanto dolor se va a acabar
No esperes a mañana, tanto dolor se va a acabar
No esperes a mañana, tanto dolor se va a acabar

[Solo]"
"Crimen, Divina, Productor",4217809,https://genius.com/Charly-garcia-crimen-divina-productor-lyrics,"Album(id, artist, ...)",
Cuchillos,1514819,https://genius.com/Charly-garcia-cuchillos-lyrics,"Album(id, artist, ...)","5 ContributorsCuchillos Lyrics[Letra de ""Cuchillos""]

[Verso 1]
Hay en este lugar mucho para dar
No te puedo mentir
Porque sos tan fiel
Me viste crecer, me viste correr (Correr)
Me viste nacer y yo te vi reír

[Coro 1]
Cuando el cristal
Se caiga en el mar, verás (Verás)
Que toda esta canción es agonía, eh

[Post-Coro]
Es hoy tal como ayer
Desaparecer
Es como sonreír

[Verso 2]
De tanto darte amor, te hice feliz
Cortando el aire solo por sentir
Que no había perdón, que no había razón

[Solo]


[Coro 2]
Esa navaja gris (¡Hey!)
Me corto la voz
Se hizo cuchillo al fin"
Cuchillos - en vivo,1946159,https://genius.com/Charly-garcia-cuchillos-en-vivo-lyrics,,"1 ContributorCuchillos - en vivo LyricsHay en este lugar mucho para dar
No te puedo mentir
Porque sos tan fiel me viste crecer
Me viste nacer y yo te vi reír

Cuando el cristal
Se apague en el mar, veras
Que toda esta canción es alegría

Hoy
Hoy tal como ayer desaparecer ...
Es como sonreír

De tanto darte amor te hice feliz
Cortando el aire solo hasta sentir
Que no había perdón
Que no había razón
Ya no puedo morir

Esa navaja gris
Me corto la voz
Se hizo cuchillo al fin..."
